customerID,tenure,Contract,MonthlyCharges,risk_score,risk_category,Churn
CUST01416,44,Two year,86.110788608924,0.00028741046574619735,Low,No
CUST01417,17,Month-to-month,55.81491169656117,3.892626184482765,High,Yes
CUST01418,15,Month-to-month,78.10822788027336,7.330533459057249,High,No
CUST01419,72,Two year,25.64063779671079,9.829918602717721e-08,Low,No
CUST01420,15,Month-to-month,79.45806859817833,8.08632478453491,High,Yes
CUST01421,10,One year,89.25304828900688,12.69467592027814,High,No
CUST01422,48,Month-to-month,52.214982514437146,0.0012072714797084381,Low,No
CUST01423,5,Two year,75.07444861491128,3.660556875779426,High,No
CUST01424,2,Month-to-month,69.9754074252834,190.03900698387116,Very High,Yes
CUST01425,20,Month-to-month,47.32157427666915,1.5764498580643493,Medium,Yes
CUST01426,2,Two year,88.82927769519556,11.390733868310702,High,No
CUST01427,9,Month-to-month,59.7049671897273,23.74499565208978,High,Yes
CUST01428,11,Month-to-month,55.23269531768438,11.890361570135436,High,No
CUST01429,15,Month-to-month,79.98423877898252,7.369480282270344,High,Yes
CUST01430,72,Month-to-month,70.09500821222485,2.3694452203950365e-06,Low,No
CUST01431,4,Month-to-month,81.83434302938296,100.45437506832462,Very High,No
CUST01432,9,Month-to-month,68.90528615169855,31.551951503556154,High,Yes
CUST01433,2,Month-to-month,75.41102132274172,157.9568916721424,Very High,No
CUST01434,18,Two year,63.33370722427449,0.12091897031284116,Medium,No
CUST01435,26,One year,48.46027427132496,0.10039621105021593,Low,No
CUST01436,13,Month-to-month,47.14819240454701,7.884576028207821,High,No
CUST01437,5,Two year,48.32061689003936,3.8175516315138465,High,No
CUST01438,19,Month-to-month,52.1728521181753,1.9474533166992285,Medium,No
CUST01439,15,One year,120.0,4.249540113992573,High,No
CUST01440,3,Month-to-month,78.7288099872961,126.03135408636754,Very High,Yes
CUST01441,10,Two year,47.20550262211407,1.1018111833352309,Medium,No
CUST01442,11,Two year,90.44554700501092,1.2539152731438785,Medium,No
CUST01443,72,Month-to-month,112.00033864115522,5.294116136435946e-06,Low,No
CUST01444,37,Month-to-month,52.055971363020106,0.02130926393309763,Low,No
CUST01445,26,Month-to-month,53.55412919954531,0.2802675584274038,Medium,Yes
CUST01446,43,Two year,20.05390946152179,0.00015804849515525433,Low,No
CUST01447,26,Month-to-month,57.98819903674863,0.3374083281957479,Medium,No
CUST01448,46,Two year,85.05257287269882,0.00010806399731212123,Low,No
CUST01449,1,Two year,56.59338269919852,8.79128559810555,High,No
CUST01450,12,Month-to-month,39.096721678069215,10.451804757789242,High,No
CUST01451,27,One year,27.79811663663876,0.08983767445598877,Low,No
CUST01452,17,Two year,72.77769428112778,0.17754308864517238,Medium,No
CUST01453,3,Two year,49.4216823802504,5.257301445269084,High,No
CUST01454,8,Month-to-month,115.679249181133,54.64500354113442,Very High,No
CUST01455,7,Month-to-month,66.33362016100536,48.701672937624764,Very High,Yes
CUST01456,6,Month-to-month,45.55032568860005,51.281211348783074,Very High,Yes
CUST01457,8,Month-to-month,87.03559069624765,53.9497500054119,Very High,Yes
CUST01458,14,Month-to-month,116.01576212492137,13.797843100141227,High,No
CUST01459,38,Two year,110.17333432828028,0.0012719350882398016,Low,No
CUST01460,27,Month-to-month,42.00472810525511,0.20063338807646416,Medium,No
CUST01461,36,Month-to-month,33.37627758489616,0.016408786679938992,Low,No
CUST01462,43,One year,32.63683872797191,0.0011457843737683962,Low,No
CUST01463,10,Month-to-month,82.4813599428118,19.95271167526939,High,Yes
CUST01464,8,Month-to-month,57.70930371142412,29.29158822558574,High,Yes
CUST01465,1,One year,47.873086669703085,85.74153984078458,Very High,Yes
CUST01466,53,Two year,85.62255560462118,2.6618073135407376e-05,Low,No
CUST01467,1,Month-to-month,43.00670195214714,145.19602833299487,Very High,No
CUST01468,27,Month-to-month,90.40560196254305,0.39795723031479224,Medium,Yes
CUST01469,9,Month-to-month,39.90203659435906,19.738668984098755,High,No
CUST01470,59,One year,56.31074059456606,2.8670794557941348e-05,Low,No
CUST01471,10,One year,99.67811957637171,12.444032911694844,High,No
CUST01472,33,Month-to-month,68.11587271844714,0.06386674575875735,Low,No
CUST01473,6,Month-to-month,39.18821054333351,36.506279952471694,Very High,No
CUST01474,7,Two year,102.8712887715189,4.402818438171116,High,No
CUST01475,18,Month-to-month,93.37208145545505,2.9046466066675847,Medium,Yes
CUST01476,72,Month-to-month,100.96600413313443,3.5495860949810895e-06,Low,No
CUST01477,14,One year,22.286144777265555,2.478146547420771,Medium,No
CUST01478,55,Month-to-month,72.48268249978682,0.0002679372692249248,Low,No
CUST01479,30,Month-to-month,47.40816115280131,0.12540824836297235,Medium,No
CUST01480,31,Month-to-month,49.867859936864605,0.08791883213069265,Low,No
CUST01481,11,Month-to-month,81.06497022958894,16.23081637040115,High,No
CUST01482,9,Month-to-month,21.247095102730185,20.08345293833946,High,No
CUST01483,4,Month-to-month,68.95932026878205,106.80844049218092,Very High,Yes
CUST01484,66,Two year,103.3312471514872,8.032618326588047e-07,Low,No
CUST01485,64,One year,68.62687228625963,8.804033958332466e-06,Low,No
CUST01486,27,Month-to-month,92.3406422291311,0.34446532342253056,Medium,Yes
CUST01487,7,Two year,68.01080314494601,2.5954323095293015,Medium,No
CUST01488,5,Two year,43.68625861398054,3.1642972045792614,Medium,No
CUST01489,72,Two year,113.24676958490768,2.137763227107514e-07,Low,No
CUST01490,1,One year,60.19327303991391,74.74554533740573,Very High,No
CUST01491,37,Two year,33.51211695059621,0.000822551420008696,Low,No
CUST01492,8,One year,30.31428921759899,8.616967044776013,High,No
CUST01493,10,Month-to-month,60.35556427232064,24.055460089473435,High,Yes
CUST01494,35,Two year,86.85183072742025,0.0026868060948808214,Low,No
CUST01495,1,One year,64.72757300794461,89.9094415876096,Very High,No
CUST01496,8,One year,27.567303069681344,10.900815851281974,High,No
CUST01497,60,Two year,67.0922043234435,3.5609595252208587e-06,Low,No
CUST01498,24,Month-to-month,92.27309292122392,0.6798751155559813,Medium,Yes
CUST01499,28,Month-to-month,61.81381492074221,0.18627507609623803,Medium,No
CUST01500,28,One year,101.41659733736662,0.12085445500638436,Medium,No
CUST01501,1,Month-to-month,44.10055856495772,141.54273864351129,Very High,No
CUST01502,4,Month-to-month,87.44029320135836,111.99017881066388,Very High,Yes
CUST01503,13,Month-to-month,77.10228933903987,11.889673009324344,High,No
CUST01504,9,Two year,78.2052268486405,1.642277261299287,Medium,No
CUST01505,10,Month-to-month,76.13228896449264,21.260229233058148,High,No
CUST01506,30,Month-to-month,56.77838915525875,0.12698528401689932,Medium,No
CUST01507,1,Month-to-month,72.50489238030582,250.4854461738129,Very High,Yes
CUST01508,21,One year,54.32662565908349,0.4212265030490127,Medium,No
CUST01509,1,Month-to-month,71.85610616248711,183.1838452497788,Very High,Yes
CUST01510,1,One year,72.29969743308484,115.31741196505412,Very High,No
CUST01511,10,Month-to-month,59.17238625658179,16.427078097411535,High,Yes
CUST01512,36,Month-to-month,61.44119551714436,0.029237767393651137,Low,No
CUST01513,3,Month-to-month,29.28479561463685,105.95236568947774,Very High,No
CUST01514,16,Month-to-month,66.30960049167055,3.5898348163045815,High,Yes
CUST01515,22,One year,79.76827298221448,0.399462637078934,Medium,No
CUST01516,5,Two year,71.03769774335692,4.703173217890712,High,No
CUST01517,14,Month-to-month,68.56943200048805,8.422347564077063,High,Yes
CUST01518,48,One year,29.09535286389932,0.00040543991349969137,Low,No
CUST01519,14,Month-to-month,74.55702935343348,6.60334708587297,High,Yes
CUST01520,3,One year,34.25929963187626,31.002685432650303,High,No
CUST01521,19,Month-to-month,46.21679587959541,2.024205047748075,Medium,No
CUST01522,17,Two year,36.16012596732979,0.11074530624607513,Low,No
CUST01523,1,Month-to-month,39.23277490526687,160.65714294686364,Very High,Yes
CUST01524,1,Month-to-month,68.56661595624281,200.10329973368155,Very High,Yes
CUST01525,3,Month-to-month,31.15596712849432,98.11506963523178,Very High,Yes
CUST01526,2,Two year,34.19295046677013,5.019035597835133,High,No
CUST01527,6,Two year,104.55655065408251,3.430272911503899,High,No
CUST01528,12,Month-to-month,111.66296982010542,20.290189261930315,High,Yes
CUST01529,9,Two year,89.87045764280504,2.2547096189609013,Medium,No
CUST01530,44,Month-to-month,57.51655387373115,0.0031033490409555454,Low,No
CUST01531,18,Month-to-month,93.49710270218824,3.3119611872782726,Medium,No
CUST01532,41,One year,78.36994284740118,0.004553493212188371,Low,No
CUST01533,14,Month-to-month,18.0,4.57010320265618,High,Yes
CUST01534,1,Month-to-month,94.00022409400972,274.510845699988,Very High,No
CUST01535,12,Month-to-month,33.713490146967104,10.753809632491425,High,Yes
CUST01536,34,Two year,52.17196823340021,0.002434413891726069,Low,No
CUST01537,4,One year,72.56402677098404,56.15968607774588,Very High,No
CUST01538,1,Two year,72.35652750939755,14.034033736102817,High,No
CUST01539,7,Month-to-month,74.58318845517081,47.66815612209479,Very High,No
CUST01540,9,One year,94.93144550358112,13.875387568424102,High,Yes
CUST01541,7,Two year,71.76195241934482,2.7656902984262333,Medium,No
CUST01542,2,Month-to-month,68.95537828785386,213.26641495638745,Very High,Yes
CUST01543,5,Month-to-month,103.3369311901785,105.87441986116698,Very High,No
CUST01544,22,One year,63.01181258911372,0.35795020268270933,Medium,No
CUST01545,9,One year,62.11261643105583,13.112534964589042,High,No
CUST01546,20,Month-to-month,76.20472703258189,2.2444522970248793,Medium,No
CUST01547,15,Month-to-month,115.00877443244433,8.677934024768218,High,Yes
CUST01548,15,One year,47.79575711322497,1.7714747629683822,Medium,No
CUST01549,5,Month-to-month,22.094907513832357,58.825098721611525,Very High,No
CUST01550,14,Month-to-month,64.7460115455688,7.012707232274841,High,No
CUST01551,1,Two year,99.92589171503502,12.96003583111798,High,No
CUST01552,11,Two year,79.6183525258669,1.11129952761568,Medium,No
CUST01553,17,Month-to-month,52.12845995984972,3.6375995478541268,High,No
CUST01554,4,Month-to-month,65.16671970532668,116.69274516884134,Very High,No
CUST01555,5,Month-to-month,40.423009031831455,46.77673476874466,Very High,Yes
CUST01556,4,Month-to-month,20.43652837778276,54.275876976176114,Very High,No
CUST01557,1,Month-to-month,57.89158371319355,174.19276076597887,Very High,Yes
CUST01558,8,Month-to-month,40.11039392714381,27.66745080457996,High,Yes
CUST01559,72,Two year,57.17536710875882,1.4150608218737404e-07,Low,No
CUST01560,8,Month-to-month,27.805605088008065,21.274952076632914,High,Yes
CUST01561,12,Month-to-month,108.0502121521387,24.57296795020946,High,Yes
CUST01562,21,One year,88.70403835498618,0.5945666298240123,Medium,No
CUST01563,20,One year,51.68136489597736,0.6981264704494603,Medium,No
CUST01564,59,Month-to-month,66.15521139059152,6.928957624497133e-05,Low,No
CUST01565,38,Month-to-month,91.54482698492008,0.023943208726270784,Low,Yes
CUST01566,31,Month-to-month,72.69282303747269,0.10141909342927216,Low,No
CUST01567,60,Month-to-month,56.31869537170468,6.05797683089919e-05,Low,No
CUST01568,5,Month-to-month,76.78281290337421,72.01018754363524,Very High,No
CUST01569,19,Month-to-month,58.41335599676185,2.2601108165094947,Medium,No
CUST01570,43,Month-to-month,61.41468484394507,0.0034858133315058236,Low,No
CUST01571,19,Month-to-month,108.6873844192998,4.09941078474042,High,Yes
CUST01572,72,Month-to-month,75.68209402879403,2.7381559855925146e-06,Low,No
CUST01573,2,One year,63.03423853042573,89.28326813688523,Very High,No
CUST01574,11,Two year,40.11260085500136,0.49550695387878546,Medium,No
CUST01575,72,One year,78.52809736327544,1.7014402779452528e-06,Low,No
CUST01576,9,Month-to-month,90.90099201101188,33.623310135762466,High,Yes
CUST01577,26,Month-to-month,93.85375009899134,0.44354867188038377,Medium,No
CUST01578,1,One year,120.0,144.3784060561688,Very High,No
CUST01579,23,Month-to-month,40.49475529342875,0.49400916470686546,Medium,No
CUST01580,54,Month-to-month,18.0,0.00018516945132852192,Low,No
CUST01581,9,One year,89.96756206997233,19.107179188053678,High,Yes
CUST01582,1,Month-to-month,35.012060708320355,158.09693127824568,Very High,Yes
CUST01583,1,Month-to-month,36.06710256012903,114.80990141593936,Very High,Yes
CUST01584,44,Two year,78.92710789173695,0.00027217017927397155,Low,No
CUST01585,25,Month-to-month,72.83508472577086,0.4663376228187818,Medium,Yes
CUST01586,2,One year,48.98554847763359,50.20505672652251,Very High,No
CUST01587,1,Two year,44.44892401072416,9.646708926638658,High,No
CUST01588,32,One year,65.79993360589131,0.041094227523850814,Low,No
CUST01589,33,Month-to-month,53.00579716545912,0.048788409747985914,Low,No
CUST01590,2,Month-to-month,68.09378114746204,139.11912928504805,Very High,No
CUST01591,7,Two year,40.01073833463976,2.1723685258117196,Medium,No
CUST01592,30,Month-to-month,43.042032954272734,0.1185842049210324,Medium,No
CUST01593,14,Month-to-month,26.327065599323625,4.172916356641237,High,No
CUST01594,62,Two year,74.15554392323595,2.3815322403010576e-06,Low,No
CUST01595,13,Month-to-month,48.80901074607003,6.603017962738084,High,No
CUST01596,22,One year,83.21804327308186,0.5816583282048097,Medium,No
CUST01597,14,One year,18.0,2.337346667791825,Medium,No
CUST01598,57,Month-to-month,30.347394248849547,9.466647438234587e-05,Low,No
CUST01599,10,Month-to-month,60.63831257486487,24.82045756569737,High,No
CUST01600,5,Month-to-month,48.07300703964256,53.51076144456858,Very High,Yes
CUST01601,7,Two year,37.98132948199583,1.5306925445189743,Medium,No
CUST01602,38,One year,57.99400758446616,0.005248612057199741,Low,No
CUST01603,13,Two year,57.84412740690474,0.3969114426462962,Medium,No
CUST01604,8,Month-to-month,86.76699402118957,42.20522862269226,Very High,Yes
CUST01605,15,One year,71.64972554690934,3.5652371248299435,High,Yes
CUST01606,2,Month-to-month,93.15583047401272,185.45157998972843,Very High,Yes
CUST01607,1,Month-to-month,103.37807314366712,366.2661540450114,Very High,Yes
CUST01608,6,Month-to-month,49.15269181548931,56.62489817605613,Very High,No
CUST01609,18,Month-to-month,92.55834665547184,4.34793839451677,High,Yes
CUST01610,24,One year,86.84877826741854,0.2964571845000463,Medium,No
CUST01611,35,Month-to-month,63.97070545706984,0.0375483068710421,Low,No
CUST01612,52,Month-to-month,78.13508106190771,0.00047207077727731293,Low,No
CUST01613,10,Two year,69.8258820357519,0.9447864461541244,Medium,No
CUST01614,26,Month-to-month,63.545278437547125,0.3637772730813625,Medium,No
CUST01615,1,Month-to-month,71.46985890201097,233.36344823533364,Very High,Yes
CUST01616,1,Month-to-month,73.15662847835812,197.225905409439,Very High,Yes
CUST01617,2,Month-to-month,90.52243537885428,242.5274816670608,Very High,Yes
CUST01618,11,Month-to-month,38.911965903040006,11.072204118994687,High,No
CUST01619,4,Month-to-month,84.0541242383604,142.12352353772604,Very High,Yes
CUST01620,6,Month-to-month,36.21538021076811,48.57956037027857,Very High,No
CUST01621,20,One year,62.90141887218891,0.7388699611215466,Medium,No
CUST01622,8,Two year,71.53098990051721,2.2265519064786234,Medium,No
CUST01623,16,One year,18.0,1.1892773571079929,Medium,No
CUST01624,10,Two year,57.71361541237069,1.2061625156352447,Medium,No
CUST01625,3,One year,76.14242354060677,76.91196528276133,Very High,Yes
CUST01626,1,Month-to-month,62.26630789611728,225.94062351907334,Very High,Yes
CUST01627,5,Month-to-month,42.0579144123648,46.14739389390062,Very High,No
CUST01628,1,Month-to-month,83.11901548271382,310.6592918175482,Very High,Yes
CUST01629,19,Month-to-month,45.21271213131598,2.122106118567389,Medium,No
CUST01630,31,One year,70.1984224031562,0.05112312464769092,Low,No
CUST01631,8,One year,62.24001193921181,12.367729670189764,High,No
CUST01632,9,Month-to-month,62.86590067926301,30.875494050576037,High,Yes
CUST01633,33,One year,69.22223149039246,0.027592420605609326,Low,No
CUST01634,5,Two year,49.51780596106902,2.8598919296333603,Medium,No
CUST01635,2,Month-to-month,87.65668962848494,231.97340172024056,Very High,Yes
CUST01636,13,Month-to-month,44.69029391788765,8.781840057147903,High,Yes
CUST01637,20,Month-to-month,85.94507406969785,1.7505452740524627,Medium,No
CUST01638,18,Month-to-month,55.71538359336184,1.8361183159352747,Medium,No
CUST01639,25,Month-to-month,18.0,0.32475016207423907,Medium,No
CUST01640,1,Month-to-month,45.46289942876972,209.56062376427698,Very High,Yes
CUST01641,11,Two year,97.71683879487824,1.1128897921416625,Medium,No
CUST01642,5,Two year,93.94350252240672,5.002883017357878,High,No
CUST01643,28,One year,18.0,0.045757716516742576,Low,No
CUST01644,41,One year,46.50012290252445,0.002493875741884129,Low,No
CUST01645,6,Two year,18.0,1.9193626933720362,Medium,No
CUST01646,2,Two year,67.50009628426824,7.230861860960423,High,No
CUST01647,5,One year,48.057729101551246,31.411396282750655,High,No
CUST01648,2,Month-to-month,73.86384246230239,163.31662635222372,Very High,No
CUST01649,7,Month-to-month,81.85619506871063,69.38531756994244,Very High,Yes
CUST01650,15,Month-to-month,102.80546749440518,11.282036884061098,High,No
CUST01651,72,One year,108.120363671268,2.684060255993383e-06,Low,No
CUST01652,10,Month-to-month,113.08453959351552,32.92184468897351,High,Yes
CUST01653,4,Month-to-month,88.23735272920818,109.38703454449788,Very High,Yes
CUST01654,3,Month-to-month,61.32202965750799,105.14092512467816,Very High,Yes
CUST01655,3,Month-to-month,19.51736279749429,93.80760682417424,Very High,Yes
CUST01656,4,Two year,45.1483918747432,4.344072763975552,High,No
CUST01657,28,Month-to-month,31.06564111047991,0.16217584483650924,Medium,No
CUST01658,1,One year,76.48356797591771,111.96496401086833,Very High,No
CUST01659,72,Month-to-month,117.09778146496208,5.609613178641979e-06,Low,No
CUST01660,14,Two year,42.66955763223965,0.23214778776215195,Medium,No
CUST01661,15,Two year,27.91799667290528,0.22494695438749557,Medium,No
CUST01662,8,Month-to-month,39.27413857516318,33.351246169471644,High,No
CUST01663,23,One year,109.1087008547456,0.6882136782818068,Medium,No
CUST01664,12,Two year,96.54419623023388,1.0242676152945638,Medium,No
CUST01665,7,Two year,91.7348178979624,3.7442294439983956,High,No
CUST01666,6,Month-to-month,31.354283727771268,47.083401507323124,Very High,No
CUST01667,51,One year,88.11613018448408,0.00028466869147846137,Low,No
CUST01668,6,Month-to-month,66.39634059659966,70.00920290537,Very High,No
CUST01669,11,Month-to-month,86.42103112958912,21.995296831925746,High,Yes
CUST01670,8,One year,38.40327723384316,12.272100786751393,High,No
CUST01671,1,Two year,64.37430442227863,9.113843773970931,High,No
CUST01672,4,One year,50.28839413176395,28.951261031868473,High,Yes
CUST01673,4,Month-to-month,82.25207159633588,129.4038673286789,Very High,Yes
CUST01674,23,One year,120.0,0.5459535055897545,Medium,No
CUST01675,10,Two year,32.44618387829851,0.7439719196182092,Medium,No
CUST01676,30,Two year,59.733006516970086,0.005354667621589987,Low,No
CUST01677,24,Two year,90.94946939230704,0.04016928670038296,Low,No
CUST01678,4,Month-to-month,54.74934226679526,86.87348222938652,Very High,Yes
CUST01679,16,One year,44.421906499789415,1.9583718092855593,Medium,No
CUST01680,27,Two year,67.40384875885637,0.018465532772747036,Low,No
CUST01681,20,Month-to-month,54.93007124983794,1.775842040609864,Medium,No
CUST01682,18,Month-to-month,108.78179066374102,5.352316259387068,High,No
CUST01683,26,Month-to-month,72.99304225295413,0.4740302961769384,Medium,Yes
CUST01684,1,Month-to-month,77.5049046965692,261.5904380670198,Very High,Yes
CUST01685,26,One year,43.36929852620592,0.12740413562001612,Medium,No
CUST01686,6,Month-to-month,68.42632612029203,67.97552263344619,Very High,Yes
CUST01687,16,Month-to-month,63.370380419680586,5.020484811269836,High,Yes
CUST01688,5,One year,82.15726005402729,43.914958579405386,Very High,Yes
CUST01689,36,Two year,81.62338659537677,0.0013176710930888188,Low,No
CUST01690,13,Month-to-month,50.93714842884019,6.954515297147766,High,Yes
CUST01691,20,Two year,68.22550854668096,0.10023968210610605,Low,No
CUST01692,31,One year,89.3464861748942,0.0482530819648165,Low,No
CUST01693,45,One year,49.503060869156144,0.000897641616252345,Low,No
CUST01694,26,Month-to-month,112.63417928775942,0.654698044973897,Medium,Yes
CUST01695,3,Two year,35.677918563170735,4.044149309264555,High,No
CUST01696,38,Month-to-month,58.56833145684468,0.013526065087291757,Low,No
CUST01697,19,Month-to-month,42.543082269926,1.6327162654029328,Medium,No
CUST01698,18,Month-to-month,77.73953580403212,2.600857843628508,Medium,No
CUST01699,50,Month-to-month,65.28910991626874,0.0008488558717760997,Low,No
CUST01700,5,Two year,31.3753088434214,2.7561439225672526,Medium,No
CUST01701,5,Month-to-month,117.07709448123668,106.34290698248996,Very High,No
CUST01702,14,Month-to-month,50.41955475824095,5.429112044813133,High,No
CUST01703,27,One year,18.0,0.07775809371780258,Low,No
CUST01704,11,Month-to-month,70.92362348861509,21.122943350233886,High,No
CUST01705,20,One year,68.16258388762192,0.672791614553642,Medium,No
CUST01706,12,Month-to-month,49.250400491649145,11.658370475280122,High,No
CUST01707,18,Month-to-month,44.02429521673399,2.2356517809269483,Medium,No
CUST01708,34,Month-to-month,64.44445707341323,0.04545289110562591,Low,No
CUST01709,3,Month-to-month,38.687567719010495,112.4388014779133,Very High,No
CUST01710,23,One year,86.36621867376851,0.47371582469085183,Medium,No
CUST01711,30,Month-to-month,84.30627792032492,0.17052106081128693,Medium,No
CUST01712,11,Two year,66.78773997696682,1.0550562586546381,Medium,No
CUST01713,7,Two year,36.07139885652163,1.9313520791394088,Medium,No
CUST01714,1,Month-to-month,36.870908158233846,119.31860580551324,Very High,No
CUST01715,31,Month-to-month,73.97902087260252,0.0957801832765651,Low,No
CUST01716,7,Month-to-month,75.54785686584114,54.742645509174515,Very High,Yes
CUST01717,8,Month-to-month,65.58654799708886,29.525522222087456,High,No
CUST01718,8,Two year,78.24106868248654,2.799117168741646,Medium,No
CUST01719,13,Month-to-month,78.23852923038079,15.361025359172654,High,Yes
CUST01720,24,Month-to-month,65.53326239530422,0.7614205920493357,Medium,Yes
CUST01721,29,One year,67.00199340152456,0.06187710273511102,Low,No
CUST01722,9,Two year,24.33115983683452,1.053949472632688,Medium,No
CUST01723,21,Two year,65.81299190731292,0.07608764006190201,Low,No
CUST01724,25,Month-to-month,61.07868600807438,0.5324466577753758,Medium,No
CUST01725,7,Two year,44.74054286820184,1.4847736770647524,Medium,No
CUST01726,2,One year,79.71933441902866,92.7741490003393,Very High,Yes
CUST01727,45,One year,63.4166841491892,0.001497010494181268,Low,No
CUST01728,22,One year,72.30001171054985,0.35780411752682517,Medium,No
CUST01729,20,Month-to-month,18.0,1.1474811954185753,Medium,No
CUST01730,1,Month-to-month,60.57311876632525,264.3805141907149,Very High,No
CUST01731,34,Two year,81.06789191849698,0.0032065319240727123,Low,No
CUST01732,16,One year,55.48774214789181,1.3396031973781548,Medium,No
CUST01733,37,Month-to-month,60.623851300701375,0.015934490827862777,Low,No
CUST01734,72,Month-to-month,70.90665796179161,3.932276733359391e-06,Low,No
CUST01735,62,Two year,64.79286448576602,1.7415114437911106e-06,Low,No
CUST01736,38,Two year,97.83951427045136,0.0011211194526548295,Low,No
CUST01737,1,One year,78.40819616176576,125.6325037012604,Very High,No
CUST01738,43,Month-to-month,76.62284223270512,0.0044643578662993556,Low,No
CUST01739,1,Month-to-month,73.08450322603608,278.00229151454243,Very High,Yes
CUST01740,38,One year,96.21424030573368,0.013030347236625116,Low,No
CUST01741,6,Two year,75.86600937882781,4.085617023780623,High,No
CUST01742,18,One year,37.80140415121345,1.0214867288769547,Medium,No
CUST01743,1,Month-to-month,90.9255150531931,343.97379222250424,Very High,Yes
CUST01744,29,One year,45.71924239313071,0.05134626340637401,Low,No
CUST01745,2,Month-to-month,79.3272788767702,217.81672754485726,Very High,Yes
CUST01746,10,One year,36.06646309165004,6.183141131014035,High,No
CUST01747,34,Two year,23.459754441108597,0.001652589787449377,Low,No
CUST01748,23,Month-to-month,58.16647745872258,0.8679652913608876,Medium,Yes
CUST01749,1,Month-to-month,106.6161322093454,282.34798353514276,Very High,Yes
CUST01750,10,Two year,40.03202125333053,0.9388575753059237,Medium,No
CUST01751,1,One year,37.753345281836985,67.33167668116668,Very High,No
CUST01752,22,Month-to-month,47.20998392257045,0.8298657342674136,Medium,No
CUST01753,69,Month-to-month,18.0,3.6200901568094096e-06,Low,No
CUST01754,21,One year,98.1206444540826,0.7039257477710008,Medium,No
CUST01755,5,One year,111.84687683971111,49.464366873597946,Very High,Yes
CUST01756,8,One year,60.67849146563544,13.290320530689733,High,No
CUST01757,72,Month-to-month,45.97361360449881,2.0492950318405687e-06,Low,No
CUST01758,5,One year,53.03169036486421,25.45428619029544,High,No
CUST01759,16,Month-to-month,39.6554888481229,3.4035391983052974,High,No
CUST01760,10,Two year,67.47737432988329,0.8223259658283346,Medium,No
CUST01761,29,Two year,87.15119018767031,0.009568235506328288,Low,No
CUST01762,40,Month-to-month,107.69963004684185,0.012998610416657327,Low,Yes
CUST01763,8,Two year,45.56524136277345,1.6627634169522072,Medium,No
CUST01764,21,Month-to-month,42.61329845814085,0.7659231214637525,Medium,Yes
CUST01765,15,Month-to-month,79.98746408207198,5.645870937155323,High,No
CUST01766,6,Month-to-month,58.37172594142727,59.05375987775172,Very High,Yes
CUST01767,6,One year,63.400309102150864,28.61031306012774,High,Yes
CUST01768,15,Two year,57.88372450183646,0.34226482547665504,Medium,No
CUST01769,3,One year,71.87734451661169,64.35071598623635,Very High,No
CUST01770,33,Two year,77.86189815922586,0.003987463420260421,Low,No
CUST01771,1,Two year,64.79345122388123,12.55996962643948,High,No
CUST01772,1,Month-to-month,47.0383823819214,218.83231822992502,Very High,No
CUST01773,8,One year,90.96999720139829,23.85333961268634,High,Yes
CUST01774,2,Month-to-month,61.11198369699735,136.1600994863532,Very High,No
CUST01775,12,Two year,100.5812369884466,0.8390719802365939,Medium,No
CUST01776,10,Month-to-month,38.83768396448195,18.67584517057076,High,Yes
CUST01777,25,One year,52.63956738646371,0.19558807364969535,Medium,No
CUST01778,61,Month-to-month,30.150421749032706,3.6701706749285865e-05,Low,No
CUST01779,28,Month-to-month,82.71676664227132,0.23256673286885193,Medium,No
CUST01780,3,One year,75.39695696097918,81.9579556794421,Very High,Yes
CUST01781,54,Month-to-month,78.88774311865333,0.0002864931682672305,Low,No
CUST01782,9,Month-to-month,55.86137402584157,25.86356620426136,High,No
CUST01783,12,One year,84.3509441271032,8.40526373236863,High,No
CUST01784,10,Month-to-month,78.89214847920022,27.626010717415788,High,Yes
CUST01785,6,Month-to-month,51.41758403106871,53.83031658793154,Very High,Yes
CUST01786,45,Month-to-month,112.89703820045722,0.005574898012804406,Low,Yes
CUST01787,8,One year,65.81156346410243,13.33941140051719,High,No
CUST01788,17,Two year,69.93338500871417,0.21454101499998218,Medium,No
CUST01789,5,Month-to-month,87.07581273869786,89.29294887048198,Very High,No
CUST01790,31,One year,46.09131309978193,0.04507035170257597,Low,No
CUST01791,29,Month-to-month,64.68071670446469,0.13123350894526228,Medium,No
CUST01792,7,Two year,47.87550271239545,1.5801108551715184,Medium,No
CUST01793,22,Two year,34.51186319062584,0.04318918676035593,Low,No
CUST01794,24,Month-to-month,78.48098894468326,0.8806450193867464,Medium,No
CUST01795,16,One year,18.0,0.9234583724487005,Medium,No
CUST01796,18,Two year,26.594797799343496,0.08436855293356747,Low,No
CUST01797,17,Month-to-month,83.78895621134876,5.034660247239046,High,Yes
CUST01798,1,Month-to-month,27.04714745234976,165.4367978419968,Very High,Yes
CUST01799,22,Two year,49.89747217572972,0.048783122413463526,Low,No
CUST01800,12,Month-to-month,71.48274721870689,13.122233744394025,High,Yes
CUST01801,11,Month-to-month,77.62101244228656,23.4301687477384,High,Yes
CUST01802,39,Two year,77.76848490847567,0.000652391143791905,Low,No
CUST01803,1,One year,81.9196858936085,100.726850517955,Very High,No
CUST01804,5,Month-to-month,38.42436379068795,66.46674952566059,Very High,Yes
CUST01805,2,One year,77.69980997752803,94.62377771863744,Very High,Yes
